Order ID,Order item position,Title,Price,Tax Rate,Customer ID,Customer email,Customer create date,Invoice ID,Invoice create date
1232872,1,Simple product,0.2,0.0,9000142,nikola.nedic+myssuser@plenigo.com,Tue Aug 30 14:00:02 CEST 2022,2706,Mon Mar 13 12:00:08 CET 2023
1232873,1,Simple product,0.2,0.0,9000142,nikola.nedic+myssuser@plenigo.com,Tue Aug 30 14:00:02 CEST 2022,2707,Mon Mar 13 12:00:59 CET 2023
1232874,1,Simple product,0.2,0.0,9000142,nikola.nedic+myssuser@plenigo.com,Tue Aug 30 14:00:02 CEST 2022,2708,Mon Mar 13 12:01:39 CET 2023
1232875,1,Simple product,0.2,0.0,9000142,nikola.nedic+myssuser@plenigo.com,Tue Aug 30 14:00:02 CEST 2022,2709,Mon Mar 13 12:02:27 CET 2023
1232876,1,Simple product,0.2,0.0,9000142,nikola.nedic+myssuser@plenigo.com,Tue Aug 30 14:00:02 CEST 2022,2710,Mon Mar 13 12:03:13 CET 2023
1232877,1,Simple product,0.2,0.0,9000142,nikola.nedic+myssuser@plenigo.com,Tue Aug 30 14:00:02 CEST 2022,2711,Mon Mar 13 12:04:11 CET 2023
1232878,1,Simple product,0.2,0.0,9000142,nikola.nedic+myssuser@plenigo.com,Tue Aug 30 14:00:02 CEST 2022,2712,Mon Mar 13 12:05:18 CET 2023
1232882,1,3 Month sub,12.0,0.0,9000142,nikola.nedic+myssuser@plenigo.com,Tue Aug 30 14:00:02 CEST 2022,2723,Tue Mar 14 13:08:59 CET 2023
1232883,1,3 Month sub,12.0,0.0,9000142,nikola.nedic+myssuser@plenigo.com,Tue Aug 30 14:00:02 CEST 2022,2724,Tue Mar 14 14:43:00 CET 2023
1232884,1,3 Month sub,12.0,0.0,9000142,nikola.nedic+myssuser@plenigo.com,Tue Aug 30 14:00:02 CEST 2022,2725,Tue Mar 14 14:46:37 CET 2023
1232885,1,Credit offer,12.0,0.0,9000142,nikola.nedic+myssuser@plenigo.com,Tue Aug 30 14:00:02 CEST 2022,2726,Tue Mar 14 15:56:50 CET 2023
1232886,1,Credit offer,12.0,0.0,9000142,nikola.nedic+myssuser@plenigo.com,Tue Aug 30 14:00:02 CEST 2022,2735,Wed Mar 15 09:05:49 CET 2023
1232887,1,Credit offer,12.0,0.0,9000142,nikola.nedic+myssuser@plenigo.com,Tue Aug 30 14:00:02 CEST 2022,2736,Wed Mar 15 09:40:25 CET 2023
1232888,1,Credit offer,12.0,0.0,9000142,nikola.nedic+myssuser@plenigo.com,Tue Aug 30 14:00:02 CEST 2022,2737,Wed Mar 15 11:48:31 CET 2023
1232889,1,Credit offer,12.0,0.0,9000142,nikola.nedic+myssuser@plenigo.com,Tue Aug 30 14:00:02 CEST 2022,2738,Wed Mar 15 12:30:37 CET 2023
1232890,1,Credit offer,12.0,0.0,9000142,nikola.nedic+myssuser@plenigo.com,Tue Aug 30 14:00:02 CEST 2022,2739,Wed Mar 15 12:43:00 CET 2023
1232891,1,Credit offer,12.0,0.0,9000142,nikola.nedic+myssuser@plenigo.com,Tue Aug 30 14:00:02 CEST 2022,2740,Wed Mar 15 12:45:11 CET 2023
1232893,1,Testnenad,12.0,7.0,9000142,nikola.nedic+myssuser@plenigo.com,Tue Aug 30 14:00:02 CEST 2022,2746,Thu Mar 16 11:48:25 CET 2023
1232894,1,Testnenad,12.0,7.0,9000142,nikola.nedic+myssuser@plenigo.com,Tue Aug 30 14:00:02 CEST 2022,2747,Thu Mar 16 11:53:15 CET 2023
1232895,1,Testnenad,12.0,7.0,9000142,nikola.nedic+myssuser@plenigo.com,Tue Aug 30 14:00:02 CEST 2022,2748,Thu Mar 16 11:54:43 CET 2023
1232896,1,Testnenad,12.0,7.0,9000142,nikola.nedic+myssuser@plenigo.com,Tue Aug 30 14:00:02 CEST 2022,2749,Thu Mar 16 11:56:48 CET 2023
1232897,1,Testnenad,12.0,7.0,9000142,nikola.nedic+myssuser@plenigo.com,Tue Aug 30 14:00:02 CEST 2022,2750,Thu Mar 16 13:13:13 CET 2023
1232898,1,Testnenad,12.0,0.0,9000142,nikola.nedic+myssuser@plenigo.com,Tue Aug 30 14:00:02 CEST 2022,2751,Thu Mar 16 13:16:38 CET 2023
1232899,1,Testnenad,12.0,7.0,9000142,nikola.nedic+myssuser@plenigo.com,Tue Aug 30 14:00:02 CEST 2022,2752,Thu Mar 16 13:19:47 CET 2023
1232900,1,Testnenad,12.0,7.0,9000142,nikola.nedic+myssuser@plenigo.com,Tue Aug 30 14:00:02 CEST 2022,2753,Thu Mar 16 13:23:18 CET 2023
1232905,1,3 Month sub,12.0,0.0,9000142,nikola.nedic+myssuser@plenigo.com,Tue Aug 30 14:00:02 CEST 2022,2770,Fri Mar 17 13:45:16 CET 2023
1233629,1,Simple product,0.2,0.0,9000142,nikola.nedic+myssuser@plenigo.com,Tue Aug 30 14:00:02 CEST 2022,2863,Thu Mar 30 21:45:40 CEST 2023
1233629,2,Testnenad,12.0,7.0,9000142,nikola.nedic+myssuser@plenigo.com,Tue Aug 30 14:00:02 CEST 2022,2863,Thu Mar 30 21:45:40 CEST 2023
1233631,1,asdf,12.0,19.0,9000142,nikola.nedic+myssuser@plenigo.com,Tue Aug 30 14:00:02 CEST 2022,,
1233631,2,Simple sub,12.0,0.0,9000142,nikola.nedic+myssuser@plenigo.com,Tue Aug 30 14:00:02 CEST 2022,,
1233632,1,Voucher offer,12.0,0.0,9000142,nikola.nedic+myssuser@plenigo.com,Tue Aug 30 14:00:02 CEST 2022,3149,Mon Apr 03 13:11:35 CEST 2023
1233634,1,Credit offer,12.0,0.0,9000142,nikola.nedic+myssuser@plenigo.com,Tue Aug 30 14:00:02 CEST 2022,3160,Tue Apr 04 14:52:48 CEST 2023
1233654,1,Credit based test,12.0,0.0,9000142,nikola.nedic+myssuser@plenigo.com,Tue Aug 30 14:00:02 CEST 2022,3801,Tue May 16 13:45:38 CEST 2023
1233655,1,Test Credit Based Single Product title de,12.0,0.0,9000142,nikola.nedic+myssuser@plenigo.com,Tue Aug 30 14:00:02 CEST 2022,3802,Tue May 16 13:48:03 CEST 2023
1233656,1,Simple product,0.2,0.0,9000142,nikola.nedic+myssuser@plenigo.com,Tue Aug 30 14:00:02 CEST 2022,3803,Tue May 16 13:49:10 CEST 2023
1233657,1,Credit offer,12.0,0.0,9000142,nikola.nedic+myssuser@plenigo.com,Tue Aug 30 14:00:02 CEST 2022,3804,Tue May 16 13:58:26 CEST 2023
1233658,1,Credit offer,12.0,0.0,9000142,nikola.nedic+myssuser@plenigo.com,Tue Aug 30 14:00:02 CEST 2022,3805,Tue May 16 15:13:27 CEST 2023
1233659,1,Voucher offer new,12.0,0.0,9000142,nikola.nedic+myssuser@plenigo.com,Tue Aug 30 14:00:02 CEST 2022,3816,Wed May 17 15:18:26 CEST 2023
1233662,1,Test Credit Based Single Product title de,12.0,0.0,9000142,nikola.nedic+myssuser@plenigo.com,Tue Aug 30 14:00:02 CEST 2022,3833,Fri May 19 10:39:21 CEST 2023
1233663,1,Credit offer,12.0,0.0,9000142,nikola.nedic+myssuser@plenigo.com,Tue Aug 30 14:00:02 CEST 2022,3834,Fri May 19 10:40:18 CEST 2023
1233665,1,Test nenad multi user,12.0,2.0,9000142,nikola.nedic+myssuser@plenigo.com,Tue Aug 30 14:00:02 CEST 2022,3870,Wed May 24 22:19:05 CEST 2023
1233670,1,Test nenad multi user,12.0,2.0,9000142,nikola.nedic+myssuser@plenigo.com,Tue Aug 30 14:00:02 CEST 2022,3882,Thu May 25 13:49:34 CEST 2023
1233678,1,Simple product,0.2,0.0,9000142,nikola.nedic+myssuser@plenigo.com,Tue Aug 30 14:00:02 CEST 2022,3916,Mon May 29 15:19:27 CEST 2023
1233679,1,Two-step, multi-product, no bundles offer,12.0,0.0,9000142,nikola.nedic+myssuser@plenigo.com,Tue Aug 30 14:00:02 CEST 2022,3917,Mon May 29 21:32:33 CEST 2023
1233679,2,Two-step, multi-product, no bundles offer,12.0,0.0,9000142,nikola.nedic+myssuser@plenigo.com,Tue Aug 30 14:00:02 CEST 2022,3917,Mon May 29 21:32:33 CEST 2023
1233680,1,Voucher offer,12.0,0.0,9000142,nikola.nedic+myssuser@plenigo.com,Tue Aug 30 14:00:02 CEST 2022,3918,Mon May 29 21:40:16 CEST 2023
1233681,1,Voucher offer new,12.0,0.0,9000142,nikola.nedic+myssuser@plenigo.com,Tue Aug 30 14:00:02 CEST 2022,3919,Mon May 29 21:42:11 CEST 2023
1233682,1,Test Two Factor with Bundle,12.0,2.0,9000142,nikola.nedic+myssuser@plenigo.com,Tue Aug 30 14:00:02 CEST 2022,3920,Mon May 29 21:49:50 CEST 2023
1233682,2,Test Two Factor with Bundle,12.0,0.0,9000142,nikola.nedic+myssuser@plenigo.com,Tue Aug 30 14:00:02 CEST 2022,3920,Mon May 29 21:49:50 CEST 2023
1233683,1,Simple sub further in future,12.0,0.0,9000142,nikola.nedic+myssuser@plenigo.com,Tue Aug 30 14:00:02 CEST 2022,3921,Mon May 29 21:51:40 CEST 2023
1233684,1,3step with misuse,0.0,0.0,9000142,nikola.nedic+myssuser@plenigo.com,Tue Aug 30 14:00:02 CEST 2022,,
1233685,1,Offer with tag,12.0,0.0,9000142,nikola.nedic+myssuser@plenigo.com,Tue Aug 30 14:00:02 CEST 2022,3929,Tue May 30 14:00:49 CEST 2023
1233686,1,Test forced invoice address,12.0,2.0,9000142,nikola.nedic+myssuser@plenigo.com,Tue Aug 30 14:00:02 CEST 2022,3930,Tue May 30 14:29:00 CEST 2023
1233687,1,Test forced address simple sub,12.0,0.0,9000142,nikola.nedic+myssuser@plenigo.com,Tue Aug 30 14:00:02 CEST 2022,3931,Tue May 30 14:32:09 CEST 2023
1233688,1,Offer with tag,12.0,0.0,9000142,nikola.nedic+myssuser@plenigo.com,Tue Aug 30 14:00:02 CEST 2022,3936,Wed May 31 08:57:58 CEST 2023
1233689,1,Simple product,0.2,0.0,9000142,nikola.nedic+myssuser@plenigo.com,Tue Aug 30 14:00:02 CEST 2022,3937,Wed May 31 11:10:40 CEST 2023
1233689,2,Bonus for payer,12.0,0.0,9000142,nikola.nedic+myssuser@plenigo.com,Tue Aug 30 14:00:02 CEST 2022,3937,Wed May 31 11:10:40 CEST 2023
1233690,1,Bonus for receiver,12.0,0.0,9000142,nikola.nedic+myssuser@plenigo.com,Tue Aug 30 14:00:02 CEST 2022,3938,Wed May 31 11:14:14 CEST 2023
1233690,2,Simple sub,12.0,0.0,9000142,nikola.nedic+myssuser@plenigo.com,Tue Aug 30 14:00:02 CEST 2022,3938,Wed May 31 11:14:14 CEST 2023
1233691,1,Simple product,12.0,0.0,9000142,nikola.nedic+myssuser@plenigo.com,Tue Aug 30 14:00:02 CEST 2022,3939,Wed May 31 11:15:40 CEST 2023
